Vehicle_ID,Battery_Type,Battery_Capacity_kWh,Range_km,Charging_Type,Charge_Time_hr
2552,Nickel-metal hydride,49.9,423,Mobile Charging,11.6
2553,Aluminum-ion,128,249,Vehicle-to-Load (V2L),8.3
2554,Magnesium-ion,23.9,480,Battery Swapping,2.5
2555,Lithium-sulfur,132.7,492,Level 2 Charging,7
2556,Nickel-metal hydride,105.7,347,Solar Charging,10.6
2557,Solid-state,96.2,179,Mobile Charging,1.2
2558,Nickel-manganese-cobalt,77.8,228,CHAdeMO,5
2559,Solid-state,53.4,340,Vehicle-to-Load (V2L),1.4
2560,Nickel-cobalt-aluminum,71.1,462,Vehicle-to-Grid (V2G),7.4
2561,Lead-acid,105.3,225,Level 2 Charging,3
2562,Nickel-manganese-cobalt,46.9,473,Level 1 Charging,6
2563,Lithium-titanate,108.2,581,DC Fast Charging (DCFC),2.6
2564,Sodium-ion,71.3,252,Battery Swapping,3.1
2565,Lithium-iron phosphate,70.7,464,CCS,9.6
2566,Lithium-iron phosphate,116.3,286,Inductive (Wireless) Charging,10.5
2567,Nickel-manganese-cobalt,80.9,131,Mobile Charging,4.6
2568,Lithium-titanate,91.4,598,Vehicle-to-Load (V2L),0.6
2569,Calcium-ion,54,110,NACS,1.2
2570,Lithium-sulfur,42.5,420,Overhead Pantograph Charging,1.2
2571,Lithium-iron phosphate,110.1,285,CHAdeMO,8.4
2572,Zinc-air,140.7,508,Ultra-Fast Charging (350 kW+),4.6
2573,Nickel-manganese-cobalt,142.6,310,Solar Charging,10.3
2574,Lead-acid,143.4,471,Level 2 Charging,6.6
2575,Solid-state,104.6,263,Level 1 Charging,1.8
2576,Lithium-iron phosphate,78,515,Vehicle-to-Grid (V2G),4.8
2577,Nickel-cobalt-aluminum,146.6,201,Vehicle-to-Load (V2L),7.1
2578,Lithium-sulfur,46.9,553,Vehicle-to-Load (V2L),3.3
2579,Lithium-ion,101.2,542,Vehicle-to-Grid (V2G),2.4
2580,Zinc-air,34.9,385,DC Fast Charging (DCFC),5.5
2581,Lead-acid,117.2,449,Overhead Pantograph Charging,10.9
2582,Aluminum-ion,76.6,532,Mobile Charging,2.6
2583,Nickel-manganese-cobalt,68,562,DC Fast Charging (DCFC),9.5
2584,Calcium-ion,97.3,427,Level 1 Charging,11.1
2585,Lithium-titanate,93.7,392,Ultra-Fast Charging (350 kW+),3.7
2586,Aluminum-ion,138.3,496,Vehicle-to-Grid (V2G),4.4
2587,Lead-acid,44.2,460,CCS,7.3
2588,Lithium-iron phosphate,80.5,580,Vehicle-to-Grid (V2G),3.3
2589,Zinc-air,149.4,357,Mobile Charging,11.2
2590,Nickel-metal hydride,142.9,558,Level 1 Charging,8.4
2591,Lithium-sulfur,70.2,108,Mobile Charging,7.6
2592,Nickel-metal hydride,56.1,426,Mobile Charging,6.9
2593,Lithium-titanate,91.6,101,Overhead Pantograph Charging,2.8
2594,Solid-state,123.7,536,Level 2 Charging,5.2
2595,Nickel-manganese-cobalt,132.5,366,Mobile Charging,3.1
2596,Solid-state,82.3,101,Vehicle-to-Grid (V2G),8.4
2597,Nickel-manganese-cobalt,41,374,Plug-in Hydrogen Refueling,5.4
2598,Solid-state,125.4,263,Vehicle-to-Home (V2H),6
2599,Flow batteries,90.3,263,Mobile Charging,6.6
2600,Lithium-ion,123.1,143,Overhead Pantograph Charging,1.2
2601,Solid-state,64.6,287,Plug-in Hydrogen Refueling,11.6
2602,Lead-acid,59.1,585,CHAdeMO,2
2603,Flow batteries,65.3,456,Level 2 Charging,11.1
2604,Lithium-ion,88.1,213,Ultra-Fast Charging (350 kW+),4.5
2605,Zinc-air,24.6,120,Level 2 Charging,3.5
2606,Flow batteries,41.5,261,CCS,4
2607,Lead-acid,145.9,554,Plug-in Hydrogen Refueling,11.7
2608,Solid-state,67.4,151,Plug-in Hydrogen Refueling,3.4
2609,Nickel-cobalt-aluminum,97.2,331,Plug-in Hydrogen Refueling,2.5
2610,Lithium-ion,102,431,Vehicle-to-Home (V2H),1.9
2611,Lithium-sulfur,128.5,494,Battery Swapping,5.6
2612,Aluminum-ion,122.9,478,Solar Charging,8.9
2613,Nickel-manganese-cobalt,127.7,169,Level 1 Charging,7.4
2614,Nickel-cobalt-aluminum,20.3,510,Vehicle-to-Load (V2L),3.7
2615,Nickel-metal hydride,62.3,274,Plug-in Hydrogen Refueling,1.5
2616,Flow batteries,65.7,576,CHAdeMO,10.5
2617,Flow batteries,134,572,NACS,8.5
2618,Lead-acid,141.7,475,Ultra-Fast Charging (350 kW+),2.2
2619,Sodium-ion,138.5,506,CCS,7.2
2620,Zinc-air,99.4,503,DC Fast Charging (DCFC),2.8
2621,Aluminum-ion,109.3,217,Plug-in Hydrogen Refueling,8
2622,Nickel-manganese-cobalt,78.5,107,Mobile Charging,3.3
2623,Nickel-cobalt-aluminum,56.3,518,Level 1 Charging,2.3
2624,Lithium-sulfur,120.7,442,Ultra-Fast Charging (350 kW+),7
2625,Lithium-ion,85,533,NACS,3.2
2626,Aluminum-ion,140.1,272,CCS,7.8
2627,Solid-state,27.8,248,Level 2 Charging,1.4
2628,Zinc-air,149.8,344,Overhead Pantograph Charging,2.6
2629,Aluminum-ion,125.2,577,NACS,1.8
2630,Zinc-air,21.3,557,CHAdeMO,0.8
2631,Nickel-manganese-cobalt,101.1,466,NACS,1.2
2632,Flow batteries,108.3,593,Mobile Charging,3.4
2633,Sodium-ion,98,332,Level 2 Charging,1.2
2634,Sodium-ion,147.1,432,Overhead Pantograph Charging,8
2635,Zinc-air,27,196,CCS,5.6
2636,Magnesium-ion,118.5,444,Vehicle-to-Grid (V2G),7.2
2637,Calcium-ion,141.7,185,NACS,9.8
2638,Solid-state,58.1,562,CHAdeMO,2.7
2639,Magnesium-ion,34.3,440,Overhead Pantograph Charging,0.8
2640,Magnesium-ion,74.2,215,Overhead Pantograph Charging,7.4
2641,Solid-state,27.1,312,Mobile Charging,9
2642,Lithium-ion,67.7,143,Vehicle-to-Load (V2L),4.4
2643,Lead-acid,80.4,567,CCS,5.1
2644,Nickel-metal hydride,58.1,512,Solar Charging,11.9
2645,Aluminum-ion,139.9,449,Vehicle-to-Grid (V2G),5.1
2646,Nickel-cobalt-aluminum,134.8,145,Vehicle-to-Home (V2H),0.8
2647,Calcium-ion,104.5,332,NACS,0.8
2648,Magnesium-ion,130.8,576,Mobile Charging,3.8
2649,Lithium-sulfur,119.1,188,Solar Charging,11.5
2650,Nickel-metal hydride,36.5,587,Level 2 Charging,7.9
2651,Solid-state,101.6,273,CHAdeMO,3.2
2652,Nickel-cobalt-aluminum,117.8,238,Mobile Charging,0.6
2653,Nickel-cobalt-aluminum,116.6,504,Ultra-Fast Charging (350 kW+),7.8
2654,Lithium-titanate,68.8,157,Ultra-Fast Charging (350 kW+),11.8
2655,Sodium-ion,148.1,524,Vehicle-to-Load (V2L),3.4
2656,Lithium-ion,53,102,Inductive (Wireless) Charging,5.9
2657,Zinc-air,22.8,470,Overhead Pantograph Charging,0.9
2658,Lithium-titanate,134.2,410,NACS,3.8
2659,Flow batteries,136,413,Level 1 Charging,6.4
2660,Nickel-metal hydride,134.2,176,NACS,2.9
2661,Nickel-cobalt-aluminum,42.7,335,CCS,11.5
2662,Lithium-titanate,83.7,230,NACS,10.9
2663,Sodium-ion,104.4,333,DC Fast Charging (DCFC),7.6
2664,Calcium-ion,137.5,513,Level 1 Charging,10.4
2665,Lithium-iron phosphate,79.8,278,Vehicle-to-Home (V2H),2.2
2666,Solid-state,33.3,554,DC Fast Charging (DCFC),3.3
2667,Lead-acid,128.2,516,Solar Charging,8.7
2668,Magnesium-ion,61.8,460,Vehicle-to-Load (V2L),1.2
2669,Lithium-iron phosphate,82.4,186,CCS,3.1
2670,Solid-state,101.2,138,Vehicle-to-Home (V2H),10.2
2671,Lead-acid,36,214,Inductive (Wireless) Charging,5.6
2672,Aluminum-ion,50.2,282,Mobile Charging,8
2673,Flow batteries,117,364,Mobile Charging,1.2
2674,Nickel-manganese-cobalt,29.1,290,Vehicle-to-Grid (V2G),9.4
2675,Flow batteries,135.7,457,Plug-in Hydrogen Refueling,3
2676,Zinc-air,51.8,205,CCS,10.2
2677,Nickel-cobalt-aluminum,32.7,375,CHAdeMO,10.6
2678,Nickel-metal hydride,58.8,386,Battery Swapping,11.2
2679,Lithium-titanate,135.8,296,Vehicle-to-Home (V2H),7.7
2680,Sodium-ion,110.4,459,Mobile Charging,0.6
2681,Lithium-titanate,78.1,480,DC Fast Charging (DCFC),10
2682,Sodium-ion,74.6,508,Battery Swapping,0.6
2683,Solid-state,49.1,231,DC Fast Charging (DCFC),4
2684,Sodium-ion,60.2,231,Level 1 Charging,11.7
2685,Magnesium-ion,47.4,474,Vehicle-to-Home (V2H),4.5
2686,Nickel-cobalt-aluminum,27.9,594,Inductive (Wireless) Charging,6.6
2687,Flow batteries,68.5,385,CCS,4.7
2688,Lithium-sulfur,82.5,511,Vehicle-to-Load (V2L),10.4
2689,Nickel-manganese-cobalt,72.3,129,NACS,4.7
2690,Flow batteries,60.1,582,Ultra-Fast Charging (350 kW+),2.6
2691,Nickel-manganese-cobalt,117.3,266,DC Fast Charging (DCFC),8.8
2692,Sodium-ion,130.6,542,Battery Swapping,10.8
2693,Nickel-manganese-cobalt,71.6,426,Vehicle-to-Load (V2L),5.3
2694,Nickel-manganese-cobalt,35.9,164,Vehicle-to-Home (V2H),4
2695,Nickel-metal hydride,69.5,229,CHAdeMO,4.4
2696,Zinc-air,35.2,421,Overhead Pantograph Charging,10.2
2697,Magnesium-ion,77.9,594,Vehicle-to-Load (V2L),11
2698,Sodium-ion,67.9,244,Battery Swapping,7.6
2699,Lithium-sulfur,143.5,236,Battery Swapping,4.6
2700,Lithium-ion,150,560,Mobile Charging,11.4
2701,Lead-acid,134.5,354,Level 2 Charging,11.4
2702,Nickel-metal hydride,121.1,322,Solar Charging,3.5
2703,Sodium-ion,49.1,353,Vehicle-to-Home (V2H),8.3
2704,Nickel-cobalt-aluminum,95.7,111,Vehicle-to-Load (V2L),9.7
2705,Nickel-manganese-cobalt,101.2,172,Inductive (Wireless) Charging,1.1
2706,Lithium-sulfur,50.1,525,Vehicle-to-Grid (V2G),7.1
2707,Aluminum-ion,99.4,160,CCS,7.9
2708,Aluminum-ion,32.3,322,Overhead Pantograph Charging,7.3
2709,Flow batteries,76.3,396,Battery Swapping,2.3
2710,Nickel-cobalt-aluminum,51.5,468,Vehicle-to-Load (V2L),3.3
2711,Magnesium-ion,30.3,332,Inductive (Wireless) Charging,9.9
2712,Lithium-sulfur,107.8,459,Ultra-Fast Charging (350 kW+),8.4
2713,Magnesium-ion,42.3,369,Vehicle-to-Grid (V2G),5.6
2714,Zinc-air,69,417,Plug-in Hydrogen Refueling,4.1
2715,Solid-state,111.6,104,Vehicle-to-Home (V2H),9.8
2716,Lead-acid,140,249,Plug-in Hydrogen Refueling,3.1
2717,Lithium-sulfur,68,326,Ultra-Fast Charging (350 kW+),11.5
2718,Aluminum-ion,143.6,284,Vehicle-to-Grid (V2G),11.4
2719,Nickel-manganese-cobalt,125.5,437,Level 2 Charging,1.5
2720,Aluminum-ion,53.9,100,Vehicle-to-Grid (V2G),1.4
2721,Lead-acid,113.8,527,Battery Swapping,10
2722,Lithium-titanate,51.5,135,CCS,7.1
2723,Zinc-air,76.8,125,Mobile Charging,3.5
2724,Calcium-ion,53.9,129,Plug-in Hydrogen Refueling,7.3
2725,Magnesium-ion,84.9,506,CCS,4
2726,Aluminum-ion,83.7,385,NACS,5.1
2727,Magnesium-ion,38.8,307,Vehicle-to-Load (V2L),9.6
2728,Nickel-cobalt-aluminum,86.3,549,Vehicle-to-Home (V2H),1
2729,Nickel-manganese-cobalt,104.9,122,Vehicle-to-Grid (V2G),6.7
2730,Lithium-ion,60.7,162,Vehicle-to-Home (V2H),9.5
2731,Aluminum-ion,78.3,342,Battery Swapping,2.6
2732,Nickel-metal hydride,109.4,409,NACS,9.7
2733,Nickel-manganese-cobalt,143.8,481,Overhead Pantograph Charging,7.7
2734,Nickel-metal hydride,109.3,123,Overhead Pantograph Charging,7.3
2735,Flow batteries,120.6,275,Plug-in Hydrogen Refueling,9.7
2736,Calcium-ion,72.4,432,NACS,8.8
2737,Nickel-cobalt-aluminum,77,293,DC Fast Charging (DCFC),5.5
2738,Lithium-iron phosphate,147.5,292,Vehicle-to-Load (V2L),2.7
2739,Zinc-air,77.1,509,Vehicle-to-Home (V2H),9.9
2740,Flow batteries,20.6,299,Mobile Charging,6.7
2741,Lithium-titanate,73.8,462,Vehicle-to-Load (V2L),10.7
2742,Lithium-sulfur,81.1,164,Vehicle-to-Load (V2L),8
2743,Aluminum-ion,101,574,Mobile Charging,11
2744,Lead-acid,41.4,266,Level 1 Charging,5.6
2745,Lithium-iron phosphate,62.8,229,Vehicle-to-Home (V2H),1.4
2746,Lead-acid,23.2,483,DC Fast Charging (DCFC),9.9
2747,Zinc-air,138.8,208,Inductive (Wireless) Charging,9.7
2748,Lithium-iron phosphate,25.5,579,CHAdeMO,8.3
2749,Lithium-sulfur,127.8,533,CCS,2.8
2750,Lithium-sulfur,133.1,320,Solar Charging,2.9
2751,Magnesium-ion,35.3,116,Mobile Charging,11.9
2752,Flow batteries,118.8,165,Inductive (Wireless) Charging,0.6
2753,Magnesium-ion,38.9,113,CHAdeMO,6.2
2754,Flow batteries,39.9,121,NACS,5.8
2755,Calcium-ion,92.1,369,CHAdeMO,2.8
2756,Flow batteries,109.4,285,CCS,6.5
2757,Aluminum-ion,148.1,189,DC Fast Charging (DCFC),10.6
2758,Nickel-manganese-cobalt,96.4,259,NACS,4.7
2759,Lithium-sulfur,33.1,412,Vehicle-to-Home (V2H),11.9
2760,Lithium-sulfur,138.1,333,Level 2 Charging,11.4
2761,Nickel-metal hydride,70.3,193,CCS,3
2762,Flow batteries,108.9,213,Level 1 Charging,6.6
2763,Lithium-titanate,134,369,Vehicle-to-Load (V2L),0.8
2764,Lithium-titanate,30.1,519,NACS,11.7
2765,Lead-acid,40.7,215,Level 2 Charging,4.5
2766,Aluminum-ion,21.8,158,Mobile Charging,5.6
2767,Aluminum-ion,64.7,537,Solar Charging,2.2
2768,Nickel-manganese-cobalt,100.1,122,Vehicle-to-Grid (V2G),8.2
2769,Lithium-iron phosphate,148.6,415,CHAdeMO,9.7
2770,Zinc-air,73.6,320,DC Fast Charging (DCFC),1.2
2771,Nickel-metal hydride,73.4,346,Ultra-Fast Charging (350 kW+),7.7
2772,Magnesium-ion,76.4,245,Level 2 Charging,7
2773,Lithium-ion,27.1,342,Battery Swapping,10.3
2774,Sodium-ion,106.5,381,Vehicle-to-Home (V2H),8.4
2775,Lithium-titanate,78.2,421,Plug-in Hydrogen Refueling,9.1
2776,Lithium-sulfur,42.9,334,Vehicle-to-Grid (V2G),10.9
2777,Nickel-manganese-cobalt,135.5,444,Battery Swapping,1.4
2778,Sodium-ion,97.9,560,Vehicle-to-Load (V2L),11.1
2779,Lithium-ion,124.8,150,Plug-in Hydrogen Refueling,11.1
2780,Flow batteries,120.7,216,Ultra-Fast Charging (350 kW+),9.4
2781,Nickel-manganese-cobalt,36.8,425,Plug-in Hydrogen Refueling,8.8
2782,Nickel-manganese-cobalt,101.6,505,DC Fast Charging (DCFC),0.8
2783,Solid-state,36.7,164,Vehicle-to-Grid (V2G),4.6
2784,Sodium-ion,103.6,340,DC Fast Charging (DCFC),4.7
2785,Lithium-iron phosphate,139.5,240,Level 2 Charging,8.7
2786,Sodium-ion,141.3,376,Battery Swapping,10.4
2787,Nickel-metal hydride,71.1,426,CHAdeMO,1.6
2788,Lithium-ion,68.1,114,Vehicle-to-Home (V2H),0.8
2789,Calcium-ion,119.2,203,CHAdeMO,5.4
2790,Zinc-air,140.2,355,Vehicle-to-Load (V2L),8.1
2791,Lithium-sulfur,54.8,543,Ultra-Fast Charging (350 kW+),11.8
2792,Sodium-ion,98.4,395,Mobile Charging,2.4
2793,Nickel-manganese-cobalt,94.6,496,Ultra-Fast Charging (350 kW+),1.3
2794,Sodium-ion,102,172,CCS,9.7
2795,Magnesium-ion,20.6,161,CHAdeMO,11.3
2796,Lithium-iron phosphate,42.2,384,Vehicle-to-Home (V2H),7.8
2797,Zinc-air,81.8,199,DC Fast Charging (DCFC),1.4
2798,Lithium-iron phosphate,115.3,258,Solar Charging,3.4
2799,Lithium-sulfur,107,383,Battery Swapping,0.6
2800,Sodium-ion,20.7,327,Level 2 Charging,4.2
2801,Nickel-metal hydride,149.6,344,Overhead Pantograph Charging,7.2
2802,Lithium-titanate,63.3,466,Battery Swapping,3.2
2803,Sodium-ion,74.5,428,Plug-in Hydrogen Refueling,4.7
2804,Lithium-ion,123,510,CHAdeMO,3.3
2805,Calcium-ion,68.8,526,Mobile Charging,3
2806,Lithium-titanate,88.7,425,Vehicle-to-Grid (V2G),2.2
2807,Lithium-ion,48.6,533,Vehicle-to-Home (V2H),1.2
2808,Lithium-iron phosphate,33.5,394,Solar Charging,5.2
2809,Lithium-ion,86.7,484,Vehicle-to-Load (V2L),6.7
2810,Lithium-titanate,70.9,451,Vehicle-to-Grid (V2G),12
2811,Lithium-sulfur,83.5,270,Overhead Pantograph Charging,0.7
2812,Solid-state,56,374,NACS,10.9
2813,Lithium-ion,93.8,443,NACS,8.1
2814,Solid-state,86.6,138,Ultra-Fast Charging (350 kW+),4.9
2815,Magnesium-ion,65.1,512,DC Fast Charging (DCFC),4.3
2816,Magnesium-ion,129.4,405,Level 2 Charging,0.7
2817,Solid-state,33.4,488,Vehicle-to-Home (V2H),8.4
2818,Nickel-metal hydride,56.4,447,Level 1 Charging,3.4
2819,Sodium-ion,28.4,502,Vehicle-to-Grid (V2G),1.6
2820,Zinc-air,55.2,594,Overhead Pantograph Charging,10.4
2821,Aluminum-ion,101,168,CHAdeMO,5.6
2822,Zinc-air,105.6,284,Overhead Pantograph Charging,3.5
2823,Nickel-cobalt-aluminum,98.3,498,CCS,8.2
2824,Lead-acid,118.6,412,Vehicle-to-Load (V2L),3.3
2825,Lithium-titanate,46.6,278,Vehicle-to-Load (V2L),9.6
2826,Magnesium-ion,62.4,367,Level 2 Charging,12
2827,Lithium-titanate,65.1,325,NACS,7.1
2828,Nickel-cobalt-aluminum,22.5,130,Overhead Pantograph Charging,4.5
2829,Sodium-ion,45.7,169,Vehicle-to-Home (V2H),9.1
2830,Lithium-titanate,83.4,221,Vehicle-to-Home (V2H),11.9
2831,Lithium-titanate,39.5,500,Ultra-Fast Charging (350 kW+),11.8
2832,Solid-state,40.6,267,Plug-in Hydrogen Refueling,2.3
2833,Zinc-air,109.3,297,CCS,2.9
2834,Lithium-sulfur,64.2,118,Plug-in Hydrogen Refueling,8.1
2835,Lead-acid,68.5,353,CCS,9.1
2836,Zinc-air,69.8,253,DC Fast Charging (DCFC),2.1
2837,Magnesium-ion,24,135,DC Fast Charging (DCFC),10.7
2838,Lithium-ion,86,270,Solar Charging,3.5
2839,Magnesium-ion,143.9,497,DC Fast Charging (DCFC),8.7
2840,Sodium-ion,144.6,292,Battery Swapping,2.5
2841,Solid-state,36,593,Plug-in Hydrogen Refueling,4.6
2842,Magnesium-ion,117.7,257,NACS,8.6
2843,Nickel-cobalt-aluminum,48.4,538,Battery Swapping,1.8
2844,Lithium-ion,146.6,522,DC Fast Charging (DCFC),5.8
2845,Lithium-iron phosphate,106.1,588,Level 2 Charging,2.5
2846,Calcium-ion,111.6,517,Plug-in Hydrogen Refueling,0.9
2847,Lithium-titanate,109.1,553,Overhead Pantograph Charging,3.1
2848,Lithium-sulfur,69.1,161,Vehicle-to-Load (V2L),3.3
2849,Lithium-ion,132.4,578,CHAdeMO,3.9
2850,Lithium-ion,48.9,296,Ultra-Fast Charging (350 kW+),8.1
2851,Lithium-sulfur,33.3,172,Plug-in Hydrogen Refueling,6.1
2852,Aluminum-ion,148.1,544,Overhead Pantograph Charging,6.4
2853,Lithium-ion,38.3,186,Level 1 Charging,1.6
2854,Nickel-manganese-cobalt,146,161,NACS,5
2855,Lithium-titanate,98.5,320,Overhead Pantograph Charging,5.4
2856,Solid-state,135.7,524,Ultra-Fast Charging (350 kW+),4.9
2857,Lithium-sulfur,63.8,132,Solar Charging,4.7
2858,Nickel-manganese-cobalt,45.5,261,Vehicle-to-Grid (V2G),11
2859,Sodium-ion,27.4,367,CCS,3.5
2860,Lithium-ion,41.8,285,NACS,4.4
2861,Aluminum-ion,29,289,Battery Swapping,8.3
2862,Lithium-iron phosphate,47.5,534,Plug-in Hydrogen Refueling,7.6
2863,Magnesium-ion,129.3,295,Solar Charging,4.9
2864,Lithium-ion,116.8,139,Solar Charging,3.3
2865,Lithium-ion,38.8,276,Mobile Charging,9.3
2866,Magnesium-ion,73.2,526,CCS,6.7
2867,Lithium-iron phosphate,22,321,Vehicle-to-Load (V2L),3
2868,Nickel-manganese-cobalt,80.3,305,CHAdeMO,8.5
2869,Nickel-manganese-cobalt,58.1,566,Solar Charging,4.5
2870,Lithium-sulfur,51.9,495,Mobile Charging,9.1
2871,Nickel-metal hydride,113.1,211,NACS,11.6
2872,Magnesium-ion,146.8,573,Battery Swapping,1.2
2873,Solid-state,103.3,483,Vehicle-to-Grid (V2G),0.9
2874,Lithium-sulfur,114.8,210,Vehicle-to-Home (V2H),3.4
2875,Magnesium-ion,76.9,387,CHAdeMO,5.3
2876,Lithium-sulfur,35.7,522,Mobile Charging,11.2
2877,Nickel-metal hydride,72.6,218,Vehicle-to-Load (V2L),7.8
2878,Lead-acid,115.7,555,CCS,5.2
2879,Magnesium-ion,143.5,166,Solar Charging,3.8
2880,Magnesium-ion,125.1,527,Inductive (Wireless) Charging,1.4
2881,Lithium-sulfur,64.1,432,Ultra-Fast Charging (350 kW+),0.5
2882,Lithium-iron phosphate,92.9,598,Vehicle-to-Grid (V2G),6.9
2883,Sodium-ion,136.7,437,NACS,4.7
2884,Lithium-sulfur,29.4,471,Vehicle-to-Load (V2L),9.2
2885,Lead-acid,29.2,273,Level 1 Charging,3.4
2886,Zinc-air,49,487,Level 2 Charging,9.4
2887,Sodium-ion,51.9,496,Vehicle-to-Grid (V2G),7.3
2888,Nickel-cobalt-aluminum,124,444,NACS,3.2
2889,Calcium-ion,39.6,554,Level 1 Charging,3.4
2890,Nickel-metal hydride,47.8,329,Vehicle-to-Grid (V2G),8.6
2891,Solid-state,111.8,308,Level 2 Charging,5.4
2892,Lithium-titanate,128.5,290,Vehicle-to-Grid (V2G),9.5
2893,Lithium-sulfur,145.4,358,Ultra-Fast Charging (350 kW+),5.3
2894,Lithium-ion,56.7,237,Battery Swapping,4.2
2895,Magnesium-ion,34.1,101,Ultra-Fast Charging (350 kW+),5.5
2896,Solid-state,101.3,323,Level 1 Charging,6.4
2897,Lithium-iron phosphate,101.2,205,DC Fast Charging (DCFC),3.2
2898,Sodium-ion,61.5,254,Plug-in Hydrogen Refueling,2.9
2899,Nickel-manganese-cobalt,47.3,467,Solar Charging,1.8
2900,Nickel-manganese-cobalt,69.2,110,NACS,3.9
2901,Calcium-ion,100.6,331,Mobile Charging,5.8
2902,Calcium-ion,88.2,180,Solar Charging,7.5
2903,Lead-acid,24.7,155,Solar Charging,7.9
2904,Zinc-air,27.3,184,NACS,8
2905,Calcium-ion,112.7,269,Vehicle-to-Home (V2H),7.5
2906,Flow batteries,47.3,314,Overhead Pantograph Charging,5.6
2907,Nickel-manganese-cobalt,82.8,294,Vehicle-to-Load (V2L),7.5
2908,Zinc-air,74.8,260,Mobile Charging,9.5
2909,Lithium-iron phosphate,92.8,477,CHAdeMO,4.8
2910,Zinc-air,148.7,300,Level 1 Charging,6.5
2911,Lithium-sulfur,99.3,451,Solar Charging,9.6
2912,Lithium-ion,98.2,229,Vehicle-to-Home (V2H),10
2913,Magnesium-ion,20.9,329,NACS,11.8
2914,Nickel-manganese-cobalt,82.4,100,Vehicle-to-Load (V2L),4.6
2915,Magnesium-ion,107.9,301,Ultra-Fast Charging (350 kW+),1.6
2916,Solid-state,72.5,219,Ultra-Fast Charging (350 kW+),9.3
2917,Lithium-ion,99.3,306,Plug-in Hydrogen Refueling,4.7
2918,Solid-state,37.2,434,Vehicle-to-Home (V2H),4.9
2919,Magnesium-ion,107.6,183,Level 1 Charging,4.6
2920,Nickel-metal hydride,134,196,DC Fast Charging (DCFC),9.5
2921,Nickel-manganese-cobalt,75,313,DC Fast Charging (DCFC),8
2922,Solid-state,91.7,231,Mobile Charging,5.6
2923,Solid-state,21.8,139,Solar Charging,1.2
2924,Lithium-sulfur,75.8,132,CHAdeMO,9.9
2925,Calcium-ion,118,416,NACS,8.6
2926,Flow batteries,113,519,Vehicle-to-Grid (V2G),1.9
2927,Lithium-titanate,79.1,270,DC Fast Charging (DCFC),3.3
2928,Aluminum-ion,145.9,442,Battery Swapping,1.1
2929,Solid-state,101.2,500,Overhead Pantograph Charging,9.4
2930,Magnesium-ion,97.5,228,Battery Swapping,10.8
2931,Zinc-air,66.1,573,Level 2 Charging,11.5
2932,Lithium-titanate,101,550,Plug-in Hydrogen Refueling,2.1
2933,Nickel-manganese-cobalt,68.3,507,Overhead Pantograph Charging,8.9
2934,Lead-acid,85.6,280,Vehicle-to-Home (V2H),6.8
2935,Nickel-manganese-cobalt,87.4,106,DC Fast Charging (DCFC),6.9
2936,Magnesium-ion,58,544,Vehicle-to-Grid (V2G),2.3
2937,Lead-acid,78.8,268,Level 2 Charging,9.6
2938,Aluminum-ion,80.2,247,Inductive (Wireless) Charging,7.2
2939,Magnesium-ion,53.2,558,Battery Swapping,0.6
2940,Magnesium-ion,45.5,303,Vehicle-to-Load (V2L),11
2941,Flow batteries,74.6,347,DC Fast Charging (DCFC),11.9
2942,Aluminum-ion,136.4,484,Inductive (Wireless) Charging,0.6
2943,Calcium-ion,144.1,251,DC Fast Charging (DCFC),9.8
2944,Nickel-cobalt-aluminum,83.8,208,CHAdeMO,10.3
2945,Nickel-manganese-cobalt,138,370,NACS,1.3
2946,Flow batteries,32.4,131,Overhead Pantograph Charging,9.3
2947,Nickel-cobalt-aluminum,101.7,545,Mobile Charging,7.8
2948,Lead-acid,56.7,466,Plug-in Hydrogen Refueling,4.1
2949,Nickel-metal hydride,23.4,337,Level 2 Charging,0.5
2950,Lithium-iron phosphate,88.8,274,DC Fast Charging (DCFC),1.7
2951,Lithium-iron phosphate,109.1,543,Level 1 Charging,6.8
2952,Nickel-metal hydride,120.3,357,Level 1 Charging,4
2953,Solid-state,111.3,364,CCS,0.5
2954,Lithium-iron phosphate,127.7,331,CCS,1.3
2955,Sodium-ion,133.7,530,Solar Charging,5.4
2956,Magnesium-ion,117.9,448,Overhead Pantograph Charging,1.5
2957,Flow batteries,114.2,551,Overhead Pantograph Charging,8.7
2958,Lithium-iron phosphate,27.5,257,Vehicle-to-Load (V2L),11
2959,Magnesium-ion,121.1,496,Solar Charging,1.6
2960,Lithium-ion,106,505,Inductive (Wireless) Charging,0.8
2961,Sodium-ion,76.6,131,Vehicle-to-Load (V2L),5.6
2962,Magnesium-ion,89.8,481,Solar Charging,3.3
2963,Zinc-air,113.5,426,NACS,7.2
2964,Nickel-manganese-cobalt,137.8,214,CCS,10.4
2965,Lithium-sulfur,123.7,418,Vehicle-to-Home (V2H),11.7
2966,Magnesium-ion,34.9,403,NACS,1.3
2967,Lithium-titanate,101.4,267,Level 1 Charging,7.7
2968,Lithium-sulfur,35,379,Ultra-Fast Charging (350 kW+),1.9
2969,Sodium-ion,36.5,522,CCS,4.9
2970,Solid-state,103.8,396,CCS,0.9
2971,Lead-acid,52.6,386,Level 1 Charging,8.3
2972,Calcium-ion,128.4,102,CCS,8.3
2973,Lithium-titanate,40.8,389,Level 2 Charging,10.4
2974,Nickel-cobalt-aluminum,52.7,164,Vehicle-to-Grid (V2G),7.9
